1c. LEA ID,1s. Latitude,1t. Longitude,1a. State,1b. Local Education Agency (LEA) or entity name,1l. LEA type (name),adoption_count,adopted,knn5_peer_adopt_count,knn5_peer_adopt_share,knn5_peer_adopt_share_idw,within_50km_peer_count,within_50km_peer_adopt_count,within_50km_peer_adopt_share,within_100km_peer_count,within_100km_peer_adopt_count,within_100km_peer_adopt_share
3400748,40.902773,-74.190973,NEW JERSEY,John P Holland Charter School School District,Independent charter district,0,0,0,0.0,0.0,684,66,0.09649122807017543,1057,101,0.09555345316934721
3400749,39.407777,-75.032002,NEW JERSEY,Millville Public Charter School,Independent charter district,0,0,0,0.0,0.0,122,5,0.040983606557377046,461,24,0.052060737527114966
3400750,41.029916,-74.136358,NEW JERSEY,Allendale Public School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,646,65,0.10061919504643962,1030,95,0.09223300970873786
3400751,40.73241,-74.174409,NEW JERSEY,Great Oaks Legacy Charter School,Independent charter district,0,0,1,0.2,0.15147920078381358,715,68,0.0951048951048951,1080,102,0.09444444444444444
3400754,40.73477,-74.19514,NEW JERSEY,Peoples Preparatory Charter School,Independent charter district,0,0,0,0.0,0.0,712,67,0.09410112359550561,1082,103,0.09519408502772643
3400755,40.754251,-74.193749,NEW JERSEY,Roseville Community Charter School,Independent charter district,0,0,0,0.0,0.0,712,67,0.09410112359550561,1078,103,0.09554730983302412
3400756,40.71379,-74.072607,NEW JERSEY,Dr Lena Edwards Academic Charter School,Independent charter district,0,0,2,0.4,0.39027961178251946,729,69,0.09465020576131687,1063,100,0.09407337723424271
3400759,40.71792,-74.058321,NEW JERSEY,BelovED Community Charter,Independent charter district,4,1,0,0.0,0.0,731,68,0.09302325581395349,1061,99,0.09330819981149858
3400763,39.935078,-75.12233,NEW JERSEY,Hope Community Charter School,Independent charter district,0,0,0,0.0,0.0,327,15,0.045871559633027525,667,38,0.05697151424287856
3400764,40.746383,-74.186319,NEW JERSEY,Phillip's Academy Charter School,Independent charter district,0,0,0,0.0,0.0,712,67,0.09410112359550561,1077,103,0.09563602599814298
3400765,40.910357,-74.179136,NEW JERSEY,Paterson Arts and Science Charter School,Independent charter district,0,0,0,0.0,0.0,682,66,0.0967741935483871,1053,102,0.09686609686609686
3400766,39.47784,-75.041981,NEW JERSEY,Compass Academy Charter School,Independent charter district,0,0,0,0.0,0.0,144,7,0.04861111111111111,474,28,0.05907172995780591
3400767,40.75327,-74.052121,NEW JERSEY,Jersey City Global Charter School,Independent charter district,0,0,0,0.0,0.0,722,69,0.09556786703601108,1054,100,0.09487666034155598
4108650,45.614779,-123.939674,OREGON,Neah-Kah-Nie SD 56,Regular public school district that is not a component of a supervisory union,5,1,0,0.0,0.0,4,0,0.0,43,13,0.3023255813953488
3400770,40.251928,-74.778086,NEW JERSEY,Trenton Stem-to-Civics Charter School,Independent charter district,0,0,0,0.0,0.0,282,14,0.04964539007092199,1160,93,0.08017241379310344
3400771,39.482,-74.458091,NEW JERSEY,Atlantic Community Charter School,Independent charter district,0,0,1,0.2,0.1325925835436955,60,4,0.06666666666666667,454,31,0.06828193832599119
3400772,39.950167,-75.100765,NEW JERSEY,Mastery Schools of Camden Inc.,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.3326548696379631,325,14,0.043076923076923075,681,40,0.05873715124816446
3400773,40.724622,-74.180091,NEW JERSEY,Link Community Charter School,Independent charter district,0,0,1,0.2,0.14896994348242548,717,67,0.09344490934449093,1081,102,0.09435707678075855
3400776,39.925256,-75.106478,NEW JERSEY,Camden Prep Inc.,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,327,15,0.045871559633027525,668,38,0.05688622754491018
3400777,39.939088,-75.11961,NEW JERSEY,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,328,15,0.04573170731707317,670,38,0.056716417910447764
3400778,40.253013,-74.813188,NEW JERSEY,Marie H. Katzenbach School for the Deaf,State operated agency,0,0,0,0.0,0.0,295,13,0.04406779661016949,1121,91,0.08117752007136485
3400779,40.633343,-74.40426,NEW JERSEY,College Achieve Central Charter School,Independent charter district,0,0,0,0.0,0.0,630,58,0.09206349206349207,1170,101,0.08632478632478632
3400780,40.236503,-74.000241,NEW JERSEY,Allenhurst School District,Other local education agency,0,0,0,0.0,0.0,196,23,0.11734693877551021,1046,96,0.09177820267686425
3400781,40.71586,-74.085401,NEW JERSEY,Empowerment Academy Charter School,Independent charter district,0,0,1,0.2,0.5083087307125542,727,69,0.09491059147180192,1068,101,0.0945692883895131
3400782,39.423409,-75.206926,NEW JERSEY,Bridgeton Public Charter School,Independent charter district,0,0,1,0.2,0.3342566379016723,125,6,0.048,454,21,0.046255506607929514
3400783,39.403804,-74.558756,NEW JERSEY,Principle Academy Charter School,Independent charter district,0,0,1,0.2,0.3440680273210476,70,5,0.07142857142857142,443,31,0.06997742663656885
3400784,40.908586,-74.161681,NEW JERSEY,Philip's Academy Charter School of Paterson,Independent charter district,0,0,1,0.2,0.20551083739418194,686,67,0.09766763848396501,1057,103,0.09744560075685904
3400785,39.95758,-75.085848,NEW JERSEY,Camden's Promise Charter School,Independent charter district,0,0,1,0.2,0.0012629774043247885,322,14,0.043478260869565216,688,40,0.05813953488372093
3400786,40.610008,-74.423748,NEW JERSEY,Cresthaven Academy Charter School,Independent charter district,0,0,0,0.0,0.0,590,57,0.09661016949152543,1203,99,0.08229426433915212
3400787,40.77013,-74.143141,NEW JERSEY,Hudson Arts and Science Charter School,Independent charter district,0,0,2,0.4,0.7852606553504717,718,68,0.0947075208913649,1067,100,0.09372071227741331
3400788,40.738626,-74.193661,NEW JERSEY,LEAD Charter School,Independent charter district,0,0,0,0.0,0.0,712,67,0.09410112359550561,1081,103,0.09528214616096208
3400789,40.051378,-74.231421,NEW JERSEY,Ocean Academy Charter School,Independent charter district,0,0,4,0.8,0.8351154703467452,142,17,0.11971830985915492,1065,95,0.0892018779342723
3400790,40.233485,-74.007273,NEW JERSEY,Loch Arbour School District,Other local education agency,0,0,0,0.0,0.0,190,23,0.12105263157894737,1050,96,0.09142857142857143
3400791,40.210377,-74.079292,NEW JERSEY,College Achieve Greater Asbury Park Charter School,Independent charter district,0,0,2,0.4,0.3495383136511641,154,18,0.11688311688311688,1103,98,0.08884859474161379
3400792,40.721716,-74.202907,NEW JERSEY,Achieve Community Charter School,Independent charter district,0,0,0,0.0,0.0,713,67,0.09396914446002805,1085,103,0.09493087557603687
3400793,40.91507,-74.178081,NEW JERSEY,College Achieve Paterson Charter School,Independent charter district,0,0,1,0.2,0.076421732563414,680,66,0.09705882352941177,1055,102,0.0966824644549763
3400794,40.2118,-74.746229,NEW JERSEY,Achievers Early College Prep Charter School,Independent charter district,0,0,1,0.2,0.21822314770304477,298,18,0.06040268456375839,1138,92,0.08084358523725835
3400795,40.524953,-74.287676,NEW JERSEY,Middlesex County STEM Charter School,Independent charter district,0,0,0,0.0,0.0,626,67,0.10702875399361023,1188,99,0.08333333333333333
3400796,40.864618,-74.053652,NEW JERSEY,BERGEN CO JDC,State operated agency,0,0,0,0.0,0.0,699,70,0.10014306151645208,1056,103,0.09753787878787878
3400797,40.747708,-74.185314,NEW JERSEY,ESSEX CO JDC,State operated agency,0,0,0,0.0,0.0,712,67,0.09410112359550561,1077,103,0.09563602599814298
3400798,40.006115,-74.224728,NEW JERSEY,OCEAN CO JDC,State operated agency,0,0,2,0.4,0.36186088190764076,132,15,0.11363636363636363,1011,89,0.08803165182987141
3400799,40.428125,-74.489319,NEW JERSEY,MIDDLESEX CO JDC,State operated agency,0,0,0,0.0,0.0,311,31,0.09967845659163987,1243,98,0.07884151246983105
3400800,39.970947,-74.644651,NEW JERSEY,BURLINGTON CO JDC,State operated agency,0,0,0,0.0,0.0,278,19,0.0683453237410072,812,62,0.07635467980295567
3400802,39.783698,-75.06669,NEW JERSEY,CAMDEN CO JDC,State operated agency,0,0,0,0.0,0.0,318,15,0.04716981132075472,592,37,0.0625
3400803,39.536584,-74.633763,NEW JERSEY,ATLANTIC CO JDC,State operated agency,0,0,1,0.2,0.14464149168564877,104,5,0.04807692307692308,506,33,0.06521739130434782
3400804,40.83218,-74.519986,NEW JERSEY,MORRIS CO JDC,State operated agency,0,0,0,0.0,0.0,467,42,0.08993576017130621,1082,98,0.09057301293900184
3400805,39.578756,-75.198846,NEW JERSEY,Creativity CoLaboratory Charter School,Independent charter district,0,0,0,0.0,0.0,247,12,0.048582995951417005,487,26,0.053388090349075976
3400810,39.558413,-75.36434,NEW JERSEY,Alloway Twp School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,208,12,0.057692307692307696,480,22,0.04583333333333333
3400840,40.664346,-75.164709,NEW JERSEY,Alpha Borough School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,123,3,0.024390243902439025,826,55,0.06658595641646489
3400870,40.940649,-73.927265,NEW JERSEY,Alpine School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,677,68,0.10044313146233383,1034,101,0.097678916827853
3400900,41.032903,-74.706512,NEW JERSEY,Andover Regional School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,184,11,0.059782608695652176,984,85,0.08638211382113821
3400930,40.22477,-74.011751,NEW JERSEY,Asbury Park School District,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.09575778334583979,169,20,0.11834319526627218,1056,96,0.09090909090909091
3400960,39.36223,-74.426871,NEW JERSEY,Atlantic City School District,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.16165761083574934,52,4,0.07692307692307693,379,25,0.06596306068601583
3400990,39.442342,-74.69644,NEW JERSEY,Atlantic County Vocational School District,Specialized public school district,0,0,2,0.4,0.062290738134282354,98,5,0.05102040816326531,466,31,0.06652360515021459
3401020,40.411523,-74.039285,NEW JERSEY,Atlantic Highlands School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,540,61,0.11296296296296296,1059,95,0.08970727101038715
3401050,39.88498,-75.076366,NEW JERSEY,Audubon Public School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,323,15,0.04643962848297214,661,38,0.057488653555219364
3401110,39.095695,-74.725035,NEW JERSEY,Avalon School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,53,3,0.05660377358490566,211,9,0.04265402843601896
3401140,40.190296,-74.021042,NEW JERSEY,Avon Boro School District,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.19020320602158916,136,18,0.1323529411764706,1062,95,0.08945386064030132
3401170,39.87196,-75.055061,NEW JERSEY,Barrington School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,322,14,0.043478260869565216,661,38,0.057488653555219364
3401200,39.594156,-74.45209,NEW JERSEY,Bass River Township Board of Education,Other local education agency,0,0,0,0.0,0.0,74,5,0.06756756756756757,504,35,0.06944444444444445
3401230,40.06996,-74.05023,NEW JERSEY,Bay Head Borough School District,Regular public school district that is not a component of a supervisory union,0,0,2,0.4,0.37070798962039236,106,15,0.14150943396226415,1026,94,0.09161793372319688
3401260,40.672386,-74.121237,NEW JERSEY,Bayonne School District,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.16098265212328952,720,67,0.09305555555555556,1078,102,0.09461966604823747
3401290,39.56744,-74.235648,NEW JERSEY,Beach Haven School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,53,5,0.09433962264150944,440,29,0.0659090909090909
3401320,40.678132,-74.643507,NEW JERSEY,Bedminster Township Public School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,321,26,0.08099688473520249,1217,98,0.08052588331963846
2921750,36.562788,-90.509555,MISSOURI,NEELYVILLE R-IV,Regular public school district that is not a component of a supervisory union,1,1,0,0.0,0.0,17,2,0.11764705882352941,82,9,0.10975609756097561
3401380,39.870395,-75.090785,NEW JERSEY,Bellmawr Public School District,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.16488949263210853,321,14,0.04361370716510903,646,38,0.058823529411764705
3401410,40.178136,-74.026908,NEW JERSEY,Belmar Elementary School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,132,17,0.12878787878787878,1068,97,0.09082397003745318
3401440,40.82459,-75.065886,NEW JERSEY,Belvidere School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,143,3,0.02097902097902098,1000,75,0.075
3401450,40.956152,-74.057814,NEW JERSEY,Bergen County Special Services School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,680,69,0.10147058823529412,1044,104,0.09961685823754789
3401470,40.956152,-74.057814,NEW JERSEY,Bergen County Vocational Technical School District,Specialized public school district,0,0,0,0.0,0.0,680,69,0.10147058823529412,1044,104,0.09961685823754789
3401500,40.92486,-74.009471,NEW JERSEY,Bergenfield Borough School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,682,69,0.10117302052785923,1045,103,0.09856459330143541
3401530,40.676906,-74.440513,NEW JERSEY,Berkeley Heights School District,Regular public school district that is not a component of a supervisory union,3,1,0,0.0,0.0,624,55,0.08814102564102565,1153,96,0.08326105810928014
3401560,39.891291,-74.165089,NEW JERSEY,Berkeley Township School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,91,12,0.13186813186813187,736,67,0.09103260869565218
3401590,39.7968,-74.947491,NEW JERSEY,Berlin Borough School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,301,12,0.03986710963455149,624,38,0.060897435897435896
3401620,39.813694,-74.932678,NEW JERSEY,Berlin Township School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,307,13,0.04234527687296417,636,38,0.059748427672955975
3401650,40.691378,-74.547888,NEW JERSEY,Bernards Township School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,399,39,0.09774436090225563,1180,97,0.08220338983050847
3401710,40.683785,-74.992389,NEW JERSEY,Bethlehem Township School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,165,5,0.030303030303030304,1149,90,0.0783289817232376
5102580,37.759987,-78.868997,VIRGINIA,Nelson County Public Schools,Regular public school district that is not a component of a supervisory union,2,1,2,0.4,0.46193435862135834,26,6,0.23076923076923078,56,14,0.25
3401770,39.79981,-75.047561,NEW JERSEY,Black Horse Pike Regional School District,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,314,15,0.04777070063694268,606,38,0.0627062706270627
